client id,client type,first name,last name,date of birth,gender,country,region,acquisition purpose,satisfaction score,loan applied,referral channel,age,Cluster
C1243,1,Jeffrey,Edwards,2048-10-04,M,USA,Colorado,0,1,0,Website,-22,1
C1244,1,Joseph,Phillips,1992-06-10,M,USA,Utah,1,5,1,Website,34,0
C1245,1,Edward,Reyes,2063-02-10,M,USA,California,0,3,1,Agency,-37,3
C1246,1,Joyce,Jackson,2043-05-10,F,Canada,Alberta,0,2,0,Agency,-17,1
C1247,1,Judy,Moore,2057-04-09,F,USA,Nevada,1,2,0,Website,-31,1
C1248,1,Sara,Scott,1976-07-04,F,USA,Arizona,0,3,0,Agency,50,0
C1249,1,Janet,James,1971-07-14,F,USA,California,1,1,0,Website,55,0
C1250,1,Jordan,Stewart,1950-04-19,M,USA,Nevada,0,5,0,Agency,76,2
C1251,1,Aaron,Thompson,2075-11-01,M,USA,Texas,1,5,0,Website,-49,3
C1252,1,Margaret,Cook,1962-02-27,F,USA,Arizona,0,3,1,Website,64,2
C1253,1,Jason,Flores,1991-09-24,M,USA,California,0,2,0,Agency,35,0
C1254,1,Ethan,Freeman,2056-04-04,M,USA,California,0,5,1,Agency,-30,1
C1255,1,Mark,Patterson,1999-09-15,M,USA,California,0,3,0,Agency,27,0
C1256,0,Triton,Co,1972-02-18,F,USA,California,1,4,0,Agency,54,0
C1257,1,Michael,Scott,1991-12-22,M,USA,California,0,5,1,Agency,35,0
C1258,1,Betty,Stone,1969-06-22,F,USA,Nevada,0,1,0,Website,57,2
C1259,1,William,Edwards,1971-02-19,M,USA,California,1,3,1,Agency,55,0
C1260,1,Elizabeth,Ward,1992-08-24,F,USA,California,0,2,0,Agency,34,0
C1261,1,Patrick,Kim,1976-09-03,M,USA,Utah,0,3,0,Client,50,0
C1262,1,Dorothy,Evans,2050-11-10,F,USA,California,1,4,0,Agency,-24,1
C1263,1,Lawrence,Alexander,1951-11-17,M,USA,California,1,3,0,Agency,75,2
C1264,1,Sarah,Garcia,1999-12-06,F,USA,California,1,1,0,Agency,27,0
C1265,1,Gary,White,1943-03-24,M,USA,Washington,0,1,1,Agency,83,2
C1266,1,Christopher,Hughes,1952-06-20,M,UK,England,0,2,0,Website,74,2
C1267,1,Dorothy,Peterson,2065-04-07,F,USA,Colorado,0,3,1,Website,-39,3
C1268,1,Gloria,Green,1995-10-01,F,UK,Northern Ireland,1,1,1,Website,31,0
C1269,1,Jack,Bennett,1964-09-28,M,USA,California,0,5,0,Website,62,2
C1270,1,Cheryl,Ward,1978-10-18,F,USA,Texas,0,4,0,Agency,48,0
C1271,1,Noah,Anderson,1992-09-10,M,USA,California,0,2,1,Agency,34,0
C1272,1,Ryan,Collins,1941-05-13,M,France,Occitanie,0,1,1,Website,85,2
C1273,1,Gerald,Jordan,1968-05-13,M,Canada,Alberta,0,5,0,Website,58,2
C1274,1,Linda,Jones,1979-07-09,F,USA,California,1,1,1,Website,47,0
C1275,1,Jessica,Roberts,1969-02-26,F,USA,Georgia,1,1,0,Website,57,2
C1276,1,Arthur,Griffin,2040-03-09,M,Australia,Victoria,0,1,1,Agency,-14,1
C1277,1,Lauren,Griffin,1981-04-01,F,USA,California,1,2,0,Agency,45,0
C1278,1,Arthur,Griffin,1997-07-25,M,USA,Utah,0,4,0,Website,29,0
C1279,1,Peter,Martin,2043-10-12,M,USA,California,0,4,1,Website,-17,1
C1280,1,Jacob,Bennett,1953-09-19,M,USA,Texas,0,2,1,Website,73,2
C1281,1,Deborah,Edwards,1998-06-12,F,Canada,Manitoba,1,2,1,Website,28,0
C1282,1,Ashley,Taylor,1996-05-18,F,USA,Colorado,1,3,1,Agency,30,0
C1283,1,Janice,Collins,2045-11-08,F,USA,New York,0,3,0,Agency,-19,1
C1284,1,Patrick,Bennett,1955-10-16,M,USA,California,0,2,0,Website,71,2
C1285,1,Steven,Cox,2054-03-02,M,USA,Utah,0,4,1,Website,-28,1
C1286,1,Stephen,Evans,2063-07-10,M,USA,California,0,5,0,Agency,-37,3
C1287,1,Diane,Hughes,1998-04-07,F,USA,California,1,4,0,Website,28,0
C1288,1,Sean,Cooper,1941-01-20,M,Belgium,Wallonia,0,3,0,Agency,85,2
C1289,1,Samuel,Freeman,1973-07-26,M,Mexico,Jalisco,1,1,1,Agency,53,0
C1290,1,Teresa,Long,1973-10-24,F,USA,Washington,0,3,1,Website,53,0
C1291,1,Paul,Johnson,1983-11-09,M,USA,California,1,5,1,Website,43,0
C1292,1,Jordan,Evans,1977-05-22,M,USA,Texas,1,5,1,Website,49,0
C1293,1,Anna,Wright,2072-08-01,F,USA,California,0,1,0,Agency,-46,3
C1294,1,Henry,Davis,2063-02-09,M,Canada,Ontario,1,3,1,Agency,-37,3
C1295,1,Anna,Bryant,1992-04-21,F,USA,California,1,1,1,Website,34,0
C1296,1,Keith,Hughes,2063-06-02,M,USA,Virginia,0,1,0,Website,-37,3
C1297,0,Vertex,Co,1983-09-06,M,Germany,Berlin,0,5,0,Website,43,0
C1298,1,Margaret,Taylor,2068-08-04,F,USA,California,0,2,0,Agency,-42,3
C1299,1,Karen,James,2044-05-05,F,USA,California,1,3,0,Website,-18,1
C1300,1,Judith,Collins,2061-01-06,F,USA,California,0,2,0,Website,-35,3
C1301,1,Benjamin,Hayes,1955-12-17,M,USA,Virginia,0,2,0,Agency,71,2
C1302,1,Jerry,Anderson,1996-04-19,M,USA,Arizona,1,5,0,Website,30,0
C1303,1,Christian,Miller,1962-08-22,M,USA,Arizona,0,3,1,Website,64,2
C1304,1,Angela,Cook,1985-06-08,F,USA,California,1,1,0,Website,41,0
C1305,1,Catherine,Anderson,1978-09-17,F,USA,Georgia,0,4,0,Website,48,0
C1306,1,Kathleen,Morales,1948-03-18,F,USA,Washington,0,5,0,Website,78,2
C1307,1,Rachel,Rogers,1993-02-14,F,USA,Colorado,0,5,0,Agency,33,0
C1308,1,Timothy,Sanders,2000-03-04,M,USA,California,1,5,0,Agency,26,0
C1309,1,David,Reyes,1999-12-06,M,USA,California,0,5,0,Website,27,0
C1310,1,Ann,Roberts,2055-05-04,F,USA,New York,0,5,0,Agency,-29,1
C1311,1,Christopher,Ward,1940-08-14,M,UK,England,0,4,1,Client,86,2
C1312,1,Timothy,Stone,2042-09-03,M,USA,New York,0,5,0,Website,-16,1
C1313,1,Heather,Reed,1972-03-17,F,Australia,Western Australia,1,3,0,Website,54,0
C1314,1,Rachel,Miller,1964-09-17,F,USA,Arizona,0,3,0,Website,62,2
C1315,1,Joshua,Garcia,1948-12-24,M,USA,Colorado,0,3,0,Agency,78,2
C1316,1,Emma,King,1993-05-09,F,USA,Colorado,0,2,1,Website,33,0
C1317,0,Atlas,Co,1973-11-27,M,USA,Utah,0,2,1,Website,53,0
C1318,1,William,Montgomery,1943-01-18,M,USA,Texas,0,1,0,Website,83,2
C1319,1,Grace,James,1954-08-17,F,USA,Florida,0,3,1,Client,72,2
C1320,1,Peter,Reyes,2069-05-03,M,USA,California,1,1,0,Website,-43,3
C1321,1,Christopher,Reed,1990-09-11,M,USA,Colorado,1,5,0,Client,36,0
C1322,1,Barbara,Reyes,1994-12-26,F,USA,California,0,5,0,Agency,32,0
C1323,1,Nicholas,Moore,1963-07-28,M,USA,Utah,0,3,0,Website,63,2
C1324,1,Carl,Edwards,1992-04-21,M,USA,Arizona,1,2,1,Agency,34,0
C1325,1,George,Jones,2074-12-09,M,Canada,Alberta,0,5,1,Agency,-48,3
C1326,1,Brandon,Mitchell,1944-05-22,M,USA,Colorado,1,4,0,Website,82,2
C1327,1,Betty,Carter,1993-05-14,F,USA,California,0,4,1,Website,33,0
C1328,1,Sandra,Cooper,1956-07-23,F,USA,Washington,0,4,0,Website,70,2
C1329,1,Scott,Parker,1968-04-28,M,USA,California,1,3,1,Agency,58,2
C1330,1,Kelly,James,2075-05-02,F,USA,Colorado,1,2,0,Agency,-49,3
C1331,1,Christina,Bennett,1986-10-06,F,USA,California,1,1,0,Agency,40,0
C1332,1,Michael,Howard,1995-12-11,M,USA,Washington,1,5,1,Agency,31,0
C1333,1,Jack,Hansen,1988-03-27,M,USA,Nevada,1,2,1,Website,38,0
C1334,1,Victoria,Nelson,2065-12-08,F,USA,California,0,5,1,Agency,-39,3
C1335,1,Elizabeth,Hall,1982-05-01,F,USA,Oregon,1,2,1,Website,44,0
C1336,1,Joyce,Thompson,2048-12-09,F,USA,California,0,5,0,Client,-22,1
C1337,1,Jennifer,Johnson,1953-09-20,F,USA,California,1,5,0,Website,73,2
C1338,1,Christine,James,2068-12-01,F,USA,California,0,2,1,Website,-42,3
C1339,0,Rexon,Co,1961-02-24,M,USA,Nevada,0,4,1,Website,65,2
C1340,0,Forsyte,Co,1988-12-05,M,USA,Colorado,0,5,0,Website,38,0
C1341,1,Julie,Cox,1952-09-23,F,USA,Colorado,0,5,1,Website,74,2
C1342,1,Maria,Griffin,1964-02-21,F,USA,California,0,1,1,Agency,62,2
C1343,1,Megan,Turner,1995-03-13,F,Canada,Ontario,0,5,0,Agency,31,0
C1344,1,Carl,Phillips,1974-05-24,M,USA,Florida,0,1,0,Agency,52,0
C1345,1,Mary,Parker,1956-04-25,F,USA,Texas,0,5,0,Website,70,2
C1346,0,Triton,Co,1987-03-18,F,USA,Colorado,1,4,0,Agency,39,0
C1347,1,Mark,James,1956-02-13,M,USA,Washington,0,2,0,Client,70,2
C1348,1,Peter,Harris,1998-07-16,M,USA,Oregon,0,4,1,Client,28,0
C1349,1,Joyce,Johnson,1982-02-14,F,USA,Virginia,1,3,0,Website,44,0
C1350,1,Julia,King,1991-05-17,F,Germany,Hamburg,0,5,0,Website,35,0
C1351,1,Judith,Long,1987-06-24,F,Australia,South Australia,0,2,0,Client,39,0
C1352,1,Benjamin,Gray,1989-03-16,M,USA,California,0,2,1,Agency,37,0
C1353,1,Debra,Jackson,1997-10-15,F,Canada,Alberta,0,1,0,Agency,29,0
C1354,1,Patrick,Johnson,2041-04-09,M,USA,Florida,0,5,0,Website,-15,1
C1355,1,Shirley,Owens,1966-11-22,F,USA,California,1,2,1,Client,60,2
C1356,1,Jonathan,Morales,1994-03-26,M,USA,Oregon,1,4,0,Agency,32,0
C1357,1,Danielle,Patterson,1987-03-01,F,USA,California,0,5,1,Website,39,0
C1358,1,Gregory,Taylor,2043-01-05,M,USA,Texas,0,4,0,Agency,-17,1
C1359,1,Gary,Owens,1975-07-25,M,USA,Virginia,0,3,0,Agency,51,0
C1360,1,Billy,Nelson,1990-11-27,M,USA,Virginia,0,4,0,Agency,36,0
C1361,1,Ashley,Owens,1943-07-21,F,USA,California,0,3,0,Client,83,2
C1362,1,Laura,Jordan,1965-04-13,F,USA,California,1,1,1,Agency,61,2
C1363,1,James,Stone,1981-06-04,M,USA,Georgia,0,5,1,Agency,45,0
C1364,1,Andrea,Watson,1998-12-23,F,USA,California,1,1,0,Website,28,0
C1365,1,Tiffany,Sanders,1969-03-16,F,Belgium,Brussels,1,5,1,Website,57,2
C1366,1,George,Thompson,1995-07-27,M,USA,California,0,1,0,Website,31,0
C1367,1,Stephanie,Jordan,2053-01-11,F,Germany,Berlin,0,2,0,Client,-27,1
C1368,1,Jose,Gray,1947-11-22,M,USA,California,0,5,1,Client,79,2
C1369,1,Peter,Garcia,1983-10-07,M,France,Brittany,0,4,1,Agency,43,0
C1370,1,Frank,Evans,2065-06-04,M,USA,Colorado,1,1,0,Agency,-39,3
C1371,1,Timothy,Thomas,1989-06-19,M,UK,England,0,2,1,Website,37,0
C1372,1,Lisa,Turner,1981-11-21,F,USA,Washington,1,2,0,Website,45,0
C1373,1,Melissa,Evans,1992-10-11,F,USA,California,0,3,1,Website,34,0
C1374,0,Quasar,Co,1990-01-25,M,France,Ile-de-France,0,3,1,Agency,36,0
C1375,1,Carolyn,Flores,1972-11-22,F,USA,California,1,4,1,Agency,54,0
C1376,1,Carolyn,Edwards,1987-06-23,F,USA,Arizona,1,3,1,Agency,39,0
C1377,1,Laura,Long,1984-01-04,F,USA,Utah,1,2,0,Website,42,0
C1378,1,Maria,Morales,1976-11-19,F,USA,California,1,1,0,Website,50,0
C1379,1,Kevin,Gray,2070-06-11,M,UK,Scotland,0,2,0,Website,-44,3
C1380,1,Michael,Hughes,1949-10-15,M,Canada,Alberta,1,4,0,Website,77,2
C1381,1,Eric,Cox,1962-06-16,M,Germany,Hesse,0,3,1,Website,64,2
C1382,1,Adam,James,1951-05-19,M,USA,Oregon,0,2,0,Website,75,2
C1383,1,Noah,Moore,1992-11-11,M,USA,California,0,2,0,Agency,34,0
C1384,1,Mary,Young,1988-03-10,F,USA,California,0,2,1,Agency,38,0
C1385,1,Kenneth,Owens,2046-06-01,M,USA,California,0,1,0,Agency,-20,1
C1386,1,Harold,Howard,1947-08-23,M,USA,Washington,0,4,1,Website,79,2
C1387,1,Jose,Reed,1943-05-27,M,Germany,Hamburg,1,4,0,Website,83,2
C1388,1,Hannah,Stone,1999-04-20,F,USA,Washington,0,3,0,Website,27,0
C1389,1,Jordan,Montgomery,2052-07-03,M,UK,Scotland,0,2,0,Website,-26,1
C1390,1,Lauren,Thomas,1979-07-21,F,USA,Nevada,0,3,0,Website,47,0
C1391,1,Barbara,Campbell,2074-03-06,F,USA,Utah,0,1,0,Website,-48,3
C1392,1,Jose,Johnson,1990-06-05,M,USA,Colorado,0,4,1,Agency,36,0
C1393,1,Virginia,Miller,1981-07-09,F,Mexico,Baja California,1,1,0,Agency,45,0
C1394,1,Debra,Hansen,1977-02-26,F,USA,Nevada,0,4,0,Website,49,0
C1395,1,Megan,Campbell,1988-09-27,F,Canada,Alberta,1,4,0,Website,38,0
C1396,1,Steven,Foster,2071-06-02,M,Canada,Manitoba,1,3,1,Website,-45,3
C1397,1,Linda,Chavez,1983-03-10,F,USA,Nevada,0,4,0,Website,43,0
C1398,1,Alexander,Jones,1966-12-13,M,USA,California,0,5,1,Website,60,2
C1399,1,Lauren,Evans,1978-08-23,F,Canada,British Columbia,0,5,0,Agency,48,0
C1400,1,Maria,Jones,1991-10-24,F,UK,Northern Ireland,0,4,0,Client,35,0
C1401,1,Virginia,Brooks,1999-03-24,F,USA,Virginia,1,1,0,Website,27,0
C1402,1,Helen,Jordan,1968-09-28,F,USA,Utah,0,3,0,Agency,58,2
C1403,1,Pamela,Scott,1983-09-22,F,USA,Oregon,0,2,0,Website,43,0
C1404,1,Sharon,Williams,1950-07-22,F,USA,California,0,4,0,Agency,76,2
C1405,1,Ryan,Williams,2055-06-08,M,USA,Oregon,0,5,0,Agency,-29,1
C1406,1,Sara,Wood,2070-09-01,F,USA,California,0,3,0,Website,-44,3
C1407,1,Sharon,Hansen,1956-03-22,F,USA,California,0,1,0,Agency,70,2
C1408,0,Grandis,Co,1963-11-13,F,USA,California,0,2,0,Agency,63,2
C1409,1,Katherine,Price,2057-08-01,F,USA,Oregon,1,2,0,Website,-31,1
C1410,1,Jennifer,Edwards,1965-12-16,F,USA,Nevada,0,2,0,Agency,61,2
C1411,1,Anthony,Watson,1987-04-04,M,USA,California,0,2,0,Client,39,0
C1412,0,Optima,Co,1985-06-28,F,USA,Nevada,0,2,0,Agency,41,0
C1413,1,Margaret,Rogers,1968-09-18,F,USA,California,0,4,0,Agency,58,2
C1414,1,Michelle,Wright,2075-05-01,F,USA,Florida,0,4,0,Website,-49,3
C1415,1,Tyler,Murray,1959-07-14,M,USA,California,1,1,0,Website,67,2
C1416,1,Bryan,Peterson,2054-07-01,M,USA,Oregon,0,2,0,Agency,-28,1
C1417,1,Dennis,Williams,1953-10-26,M,UK,Scotland,0,5,0,Website,73,2
C1418,1,Kyle,Cox,2054-04-06,M,USA,Ohio,1,2,0,Website,-28,1
C1419,1,Jason,Peterson,2071-08-08,M,Germany,Hamburg,1,4,1,Website,-45,3
C1420,0,Terova,Co,1981-10-20,M,UK,Wales,0,5,0,Website,45,0
C1421,1,James,Jones,1957-11-14,M,USA,Colorado,0,1,0,Website,69,2
C1422,1,Billy,Hansen,1955-01-15,M,USA,Florida,1,1,1,Website,71,2
C1423,1,Jack,Brooks,1955-09-21,M,UK,Northern Ireland,0,4,1,Website,71,2
C1424,1,Judy,Harris,2054-03-12,F,USA,Utah,0,2,1,Agency,-28,1
C1425,1,Raymond,Taylor,1971-12-16,M,Belgium,Flanders,0,3,0,Website,55,0
C1426,1,Christina,Campbell,1964-05-20,F,USA,Washington,0,2,0,Website,62,2
C1427,1,Julia,Richardson,2055-05-10,F,Australia,Victoria,0,5,0,Website,-29,1
C1428,1,Nicole,Allen,2053-12-05,F,USA,Oregon,0,4,1,Agency,-27,1
C1429,1,Jesse,Stewart,1991-10-01,M,USA,Nevada,1,5,0,Agency,35,0
C1430,1,Patrick,Allen,2063-09-11,M,USA,Nevada,0,4,0,Website,-37,3
C1431,1,Melissa,Griffin,2043-07-01,F,Germany,Hesse,0,3,1,Website,-17,1
C1432,1,Larry,Weaver,1951-12-26,M,USA,Utah,0,3,0,Agency,75,2
C1433,1,Christian,Mitchell,2053-04-12,M,Germany,Hamburg,0,4,0,Website,-27,1
C1434,0,Terova,Co,1985-06-25,F,USA,California,1,5,0,Agency,41,0
C1435,1,Zachary,Morales,2067-04-08,M,USA,Texas,1,2,0,Agency,-41,3
C1436,1,Kyle,Wright,1998-10-09,M,USA,California,0,2,0,Website,28,0
C1437,1,Gerald,Stewart,1997-04-08,M,USA,Arizona,1,5,0,Agency,29,0
C1438,1,Benjamin,Taylor,1988-08-04,M,USA,California,0,2,1,Agency,38,0
C1439,1,Helen,Morales,2000-10-14,F,USA,Virginia,0,2,0,Agency,26,0
C1440,1,Mary,Phillips,1952-07-20,F,USA,Colorado,1,2,0,Agency,74,2
C1441,1,Helen,Campbell,2045-09-08,F,USA,California,1,5,0,Website,-19,1
C1442,1,Timothy,Foster,2000-06-17,M,USA,Colorado,0,2,1,Client,26,0
C1443,1,Betty,Hughes,1979-11-22,F,USA,Florida,0,2,0,Website,47,0
C1444,1,Frank,Alexander,1981-06-25,M,USA,Colorado,0,3,0,Website,45,0
C1445,1,Gregory,Hall,1988-07-26,M,USA,Florida,0,5,0,Website,38,0
C1446,1,Amber,Gray,2051-12-09,F,USA,Ohio,0,4,0,Website,-25,1
C1447,1,Janet,Rogers,1972-05-14,F,USA,Nevada,1,4,1,Client,54,0
C1448,1,Henry,Ward,1959-03-15,M,Russia,Tatarstan,0,1,0,Website,67,2
C1449,1,Nicole,Cox,1999-06-14,F,USA,California,1,5,0,Website,27,0
C1450,1,Pamela,White,1996-04-06,F,USA,Virginia,0,5,0,Website,30,0
C1451,1,Hannah,Turner,1983-10-19,F,USA,California,0,1,0,Website,43,0
C1452,1,Kelly,Edwards,1993-08-05,F,Belgium,Wallonia,0,3,0,Client,33,0
C1453,1,Kenneth,Stone,1981-10-07,M,USA,California,0,2,0,Agency,45,0
C1454,1,Ann,Kim,1948-05-23,F,USA,California,1,1,0,Client,78,2
C1455,1,Christina,Nelson,1989-06-15,F,USA,Colorado,0,3,1,Agency,37,0
C1456,0,Quasar,Co,1992-06-26,F,USA,Oregon,1,1,1,Website,34,0
C1457,1,Julie,Foster,1949-01-27,F,USA,California,0,3,1,Agency,77,2
C1458,1,Keith,Reed,1950-09-16,M,USA,Arizona,0,1,0,Website,76,2
C1459,1,Terry,Hall,1949-09-28,M,USA,Arizona,0,5,0,Website,77,2
C1460,1,Pamela,Long,2072-12-05,F,UK,England,0,1,1,Agency,-46,3
C1461,1,Gloria,Reyes,1944-01-13,F,USA,California,0,5,0,Website,82,2
C1462,1,Virginia,Allen,1984-04-19,F,Germany,Hamburg,1,3,0,Agency,42,0
C1463,1,Lawrence,Ward,1943-12-28,M,USA,California,0,2,1,Website,83,2
C1464,1,Terry,Weaver,1940-01-25,M,USA,Arizona,0,1,0,Website,86,2
C1465,1,Edward,Stewart,1990-07-09,M,USA,Ohio,0,3,1,Website,36,0
C1466,1,Ashley,Howard,1999-08-28,F,Belgium,Flanders,1,2,0,Website,27,0
C1467,1,Rebecca,Adams,1951-07-19,F,USA,California,0,5,0,Client,75,2
C1468,1,Jason,Martin,1940-08-24,M,Canada,Manitoba,0,3,0,Website,86,2
C1469,1,Keith,Richardson,1970-05-17,M,USA,Colorado,0,1,0,Website,56,2
C1470,1,Alexander,Richardson,1940-05-27,M,USA,Colorado,1,3,1,Agency,86,2
C1471,1,Judith,Williams,1940-05-24,F,UK,Northern Ireland,0,1,1,Website,86,2
C1472,1,Paul,Flores,1991-03-23,M,USA,Washington,0,1,0,Website,35,0
C1473,1,Maria,Freeman,1974-03-14,F,USA,California,0,2,0,Agency,52,0
C1474,1,Kevin,Brown,2069-04-10,M,USA,Oregon,0,3,0,Website,-43,3
C1475,1,Raymond,Brown,2044-08-02,M,Mexico,Jalisco,0,4,1,Agency,-18,1
C1476,1,Kevin,Jackson,2000-06-08,M,USA,Nevada,0,1,0,Agency,26,0
C1477,0,Zynex,Co,2068-04-10,F,USA,California,1,1,0,Agency,-42,3
C1478,1,Emily,Reed,2058-09-12,F,Canada,British Columbia,1,1,0,Agency,-32,3
C1479,1,Paul,Carter,1968-03-26,M,USA,California,1,1,0,Website,58,2
C1480,1,Danielle,White,1985-04-09,F,USA,Virginia,1,3,0,Client,41,0
C1481,0,Caldera,Co,1984-12-04,F,USA,Arizona,1,3,0,Website,42,0
C1482,1,Kimberly,Murray,1953-01-24,F,USA,Oregon,0,2,1,Website,73,2
C1483,1,Gary,Hall,2075-06-01,M,USA,Colorado,0,3,1,Agency,-49,3
C1484,1,Christina,Nelson,2071-10-09,F,USA,Colorado,0,3,0,Client,-45,3
C1485,1,Rachel,Scott,1984-06-26,F,USA,Washington,1,4,0,Website,42,0
C1486,1,Madison,Campbell,1996-06-14,F,UK,Wales,0,5,1,Website,30,0
C1487,1,Sandra,Martin,2065-12-10,F,USA,New York,0,3,0,Agency,-39,3
C1488,1,Keith,Scott,2075-09-07,M,USA,Florida,1,2,0,Website,-49,3
C1489,1,Gloria,Montgomery,1951-03-19,F,USA,Arizona,0,5,0,Agency,75,2
C1490,1,Dennis,Hall,1994-11-06,M,UK,Wales,1,5,1,Client,32,0
C1491,1,Rebecca,Evans,1997-07-10,F,USA,Georgia,0,4,0,Agency,29,0
C1492,1,Mary,Taylor,1984-12-18,F,Germany,Bavaria,0,2,0,Agency,42,0
C1493,1,Thomas,Bennett,1992-03-16,M,USA,Washington,0,4,1,Agency,34,0
C1494,1,Nicholas,Cooper,1996-04-09,M,USA,New York,0,1,0,Client,30,0
C1495,1,Jason,Hughes,1991-11-09,M,Denmark,Capital Region,0,1,0,Website,35,0
C1496,1,Bryan,Patterson,1986-11-15,M,USA,Florida,0,5,0,Agency,40,0
C1497,1,Samuel,Parker,1940-01-13,M,USA,California,1,4,0,Agency,86,2
C1498,1,Nicole,Carter,2067-02-03,F,Mexico,Puebla,1,5,0,Website,-41,3
C1499,1,Lauren,Gray,1997-11-04,F,Russia,Saint Petersburg,0,3,1,Agency,29,0
C1500,1,Shirley,Ward,1995-01-04,F,Australia,Victoria,0,2,0,Agency,31,0
C1501,1,Brenda,White,1951-12-16,F,USA,Oregon,1,4,0,Agency,75,2
C1502,1,Elizabeth,Weaver,1994-10-27,F,UK,Wales,0,5,1,Website,32,0
C1503,0,Triton,Co,1986-08-21,M,USA,Arizona,1,5,0,Website,40,0
C1504,1,Patrick,Hughes,1946-08-19,M,USA,California,0,4,0,Website,80,2
C1505,1,William,Cook,1994-05-14,M,USA,Virginia,0,3,0,Agency,32,0
C1506,1,Larry,Price,2050-01-11,M,USA,Utah,1,3,0,Website,-24,1
C1507,1,Joyce,Cooper,1951-03-28,F,USA,Florida,0,3,0,Agency,75,2
C1508,1,Benjamin,Morris,1994-12-03,M,UK,Scotland,0,3,0,Agency,32,0
C1509,1,Rebecca,Campbell,1946-12-16,F,USA,California,0,3,0,Website,80,2
C1510,0,Altira,Co,2062-12-01,M,USA,California,0,5,0,Agency,-36,3
C1511,1,Ann,Hansen,1989-07-20,F,France,Provence,0,2,1,Website,37,0
C1512,1,Anna,Young,1955-06-18,F,USA,Nevada,0,4,1,Client,71,2
C1513,1,Danielle,Morales,1995-06-08,F,USA,Florida,0,2,0,Website,31,0
C1514,1,Linda,Bryant,1986-12-08,F,USA,New York,0,4,0,Website,40,0
C1515,1,Angela,Williams,1946-10-16,F,USA,Nevada,1,5,0,Website,80,2
C1516,1,Grace,Wood,1953-05-23,F,USA,Texas,0,4,0,Website,73,2
C1517,1,Benjamin,Chavez,1978-02-23,M,USA,California,1,2,0,Agency,48,0
C1518,1,Teresa,Rogers,1994-10-08,F,Australia,Victoria,0,5,1,Agency,32,0
C1519,1,Kyle,Freeman,1972-08-19,M,USA,California,0,1,0,Agency,54,0
C1520,1,Patrick,Griffin,2045-12-05,M,USA,Utah,0,1,0,Website,-19,1
C1521,1,Bryan,Foster,1973-12-25,M,USA,Nevada,0,4,0,Agency,53,0
C1522,1,Debra,Mitchell,1964-09-14,F,USA,Washington,0,5,0,Website,62,2
C1523,0,Horizon,Co,1981-07-22,M,Australia,Victoria,1,3,0,Website,45,0
C1524,1,Jordan,Wilson,1967-07-24,M,USA,Virginia,0,2,0,Client,59,2
C1525,1,Timothy,Brown,1959-08-24,M,USA,California,0,1,0,Agency,67,2
C1526,1,Victoria,Howard,2056-08-05,F,USA,California,0,3,0,Website,-30,1
C1527,1,Martha,Thomas,1989-05-13,F,USA,California,0,1,0,Agency,37,0
C1528,1,Jennifer,Weaver,1997-09-02,F,Germany,Hamburg,0,1,1,Website,29,0
C1529,0,Helios,Co,1989-04-19,M,USA,California,0,4,0,Website,37,0
C1530,1,Sarah,Wright,1988-11-20,F,USA,California,0,2,0,Website,38,0
C1531,1,Bryan,Cox,1964-03-15,M,France,Brittany,1,2,0,Website,62,2
C1532,1,Linda,Freeman,1998-09-26,F,USA,Texas,0,3,1,Website,28,0
C1533,1,Anthony,Bryant,1988-10-05,M,Canada,British Columbia,0,4,0,Agency,38,0
C1534,1,Sandra,Pierce,1996-06-08,F,USA,California,0,4,1,Website,30,0
C1535,1,Jeremy,Stone,1994-09-03,M,UK,England,1,3,0,Agency,32,0
C1536,1,Sara,Baker,1982-06-05,F,USA,Washington,0,3,0,Website,44,0
C1537,1,Lisa,Foster,1999-08-04,F,USA,Arizona,0,5,0,Website,27,0
C1538,1,Jessica,Kim,2047-01-07,F,USA,California,1,5,0,Website,-21,1
C1539,1,Terry,Brown,1997-05-13,M,USA,Nevada,0,1,0,Agency,29,0
C1540,1,Roger,Cox,2057-12-02,M,USA,California,0,2,1,Client,-31,1
C1541,1,Carl,Adams,1964-11-20,M,USA,California,0,2,0,Website,62,2
C1542,1,Gary,Cook,1989-07-27,M,USA,Nevada,0,1,1,Website,37,0
C1543,1,Virginia,Peterson,2055-11-10,F,USA,New York,1,3,0,Agency,-29,1
C1544,1,Heather,Evans,1947-04-27,F,Russia,Tatarstan,0,3,0,Website,79,2
C1545,1,Elizabeth,Price,1992-11-23,F,USA,California,1,1,1,Website,34,0
C1546,1,Sarah,Scott,2066-06-06,F,Mexico,Puebla,0,4,1,Agency,-40,3
C1547,1,Margaret,Martin,2075-04-03,F,USA,Florida,0,2,1,Agency,-49,3
C1548,0,Telnox,Co,1967-12-26,M,USA,California,0,2,1,Website,59,2
C1549,1,Gary,Reyes,1961-06-15,M,Mexico,Nuevo Leon,0,4,0,Client,65,2
C1550,1,Jason,Rogers,1998-10-01,M,USA,California,0,2,0,Agency,28,0
C1551,1,Aaron,Howard,1991-05-17,M,USA,California,0,2,0,Agency,35,0
C1552,1,Peter,Wilson,1947-04-20,M,USA,California,1,2,1,Agency,79,2
C1553,0,Horizon,Co,1990-03-27,M,USA,Utah,0,4,0,Agency,36,0
C1554,1,Gregory,Cox,1998-03-04,M,Germany,Bavaria,0,1,0,Website,28,0
