client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,Cluster
C0247,1,Kevin,Morris,1965-01-18,M,9,8,0,-1.4357397555794327,0,Website,0.7516698778531024,0
C0248,1,Carl,Collins,2068-12-09,M,9,14,0,0.6870888628228828,1,Agency,-1.7992179814882552,2
C0249,1,Stephanie,Montgomery,2068-12-05,F,9,8,1,0.6870888628228828,0,Agency,-1.7992179814882552,2
C0250,1,Justin,Stewart,1947-10-19,M,8,12,0,-0.7281302161119941,0,Agency,1.1974561056991648,0
C0251,1,Janice,Chavez,1976-08-11,F,9,48,0,1.3946984022903213,0,Website,0.47924496083606416,1
C0252,1,Elizabeth,Rogers,1953-08-23,F,9,25,1,-0.7281302161119941,0,Website,1.048860696417144,0
C0253,1,Betty,Hughes,1994-09-15,F,9,50,0,0.6870888628228828,0,Website,0.03345873299000167,1
C0254,1,Rachel,Freeman,1956-07-21,F,9,14,0,1.3946984022903213,0,Website,0.9745629917761336,1
C0255,1,Sara,Jones,2061-02-08,F,8,12,1,-0.020520676644555657,1,Client,-1.625856670659231,3
C0256,1,Anthony,Hughes,1990-12-10,M,9,8,0,-1.4357397555794327,1,Website,0.13252233917801556,0
C0257,1,Nicholas,Kim,1974-10-22,M,9,8,0,-1.4357397555794327,0,Website,0.5287767639300711,0
C0258,1,Carl,Murray,1991-04-15,M,8,31,0,0.6870888628228828,1,Agency,0.10775643763101209,1
C0259,1,Emma,Chavez,1990-02-15,F,9,37,0,0.6870888628228828,0,Website,0.13252233917801556,1
C0260,1,Rebecca,Wood,2046-08-04,F,9,25,1,-0.020520676644555657,0,Website,-1.2543681474541788,3
C0261,0,Celera,Co,1985-05-13,F,9,14,1,0.6870888628228828,1,Website,0.2563518469130329,1
C0262,1,Billy,Bryant,1947-05-25,M,9,37,0,-0.7281302161119941,0,Website,1.1974561056991648,0
C0263,1,Anthony,Garcia,1981-08-02,M,9,25,1,-0.7281302161119941,1,Website,0.35541545310104683,0
C0264,1,Melissa,Baker,1992-09-12,F,9,11,0,-0.7281302161119941,1,Agency,0.08299053608400861,0
C0265,0,Celera,Co,1967-04-13,M,1,13,0,-1.4357397555794327,0,Website,0.7021380747590954,0
C0266,1,Aaron,Owens,1977-02-26,M,9,8,0,1.3946984022903213,1,Agency,0.4544790592890607,1
C0267,1,Judy,Howard,2048-11-12,F,9,48,0,0.6870888628228828,1,Agency,-1.3038999505481859,2
C0268,1,Danielle,Carter,1959-02-21,F,9,15,1,-0.020520676644555657,0,Website,0.9002652871351232,1
C0269,1,David,Stewart,2069-02-04,M,9,27,0,-0.7281302161119941,0,Agency,-1.8239838830352588,3
C0270,1,Megan,Allen,1944-07-21,F,9,14,0,1.3946984022903213,0,Website,1.2717538103401753,1
C0271,1,Laura,Hughes,1972-04-28,F,9,8,1,-0.020520676644555657,0,Agency,0.5783085670240781,1
C0272,1,Pamela,Green,1993-08-03,F,8,43,0,1.3946984022903213,1,Website,0.05822463453700514,1
C0273,1,Paul,Morales,1987-02-27,M,3,56,1,-0.7281302161119941,0,Website,0.20682004381902597,0
C0274,1,Raymond,Young,2050-10-01,M,9,14,0,-0.7281302161119941,0,Website,-1.3534317536421927,3
C0275,1,William,Thompson,2000-06-26,M,9,37,0,-1.4357397555794327,1,Website,-0.11513667629201917,0
C0276,1,Gloria,Harris,1953-02-16,F,9,53,0,1.3946984022903213,0,Website,1.048860696417144,1
C0277,1,Jordan,Garcia,1954-11-17,M,9,11,1,-1.4357397555794327,1,Agency,1.0240947948701407,0
C0278,1,Margaret,Foster,2055-08-03,F,9,8,1,-0.7281302161119941,1,Website,-1.47726126137721,3
C0279,1,Heather,Montgomery,1967-05-15,F,9,37,0,-1.4357397555794327,0,Website,0.7021380747590954,0
C0280,1,Nathan,Price,1944-04-14,M,9,14,0,0.6870888628228828,0,Client,1.2717538103401753,1
C0281,1,Katherine,Phillips,1977-03-22,F,9,8,0,-1.4357397555794327,1,Agency,0.4544790592890607,0
C0282,1,Emily,Owens,1997-10-18,F,9,8,1,-1.4357397555794327,0,Website,-0.04083897165100875,0
C0283,1,Susan,Edwards,2062-05-12,F,9,1,0,-0.7281302161119941,1,Agency,-1.6506225722062344,3
C0284,1,Patrick,Owens,1977-02-25,M,9,1,0,0.6870888628228828,0,Client,0.4544790592890607,1
C0285,1,Billy,Parker,1999-03-09,M,4,18,1,-0.020520676644555657,0,Website,-0.09037077474501569,1
C0286,1,Noah,Brooks,1996-03-24,M,8,43,0,-1.4357397555794327,0,Agency,-0.016073070104005275,0
C0287,1,Joan,Bell,1990-06-10,F,0,26,0,1.3946984022903213,0,Website,0.13252233917801556,1
C0288,1,Kevin,Freeman,1997-11-03,M,9,11,1,0.6870888628228828,0,Agency,-0.04083897165100875,1
C0289,1,Laura,Hayes,1993-06-14,F,9,8,1,1.3946984022903213,0,Agency,0.05822463453700514,1
C0290,1,Ryan,Watson,2062-01-01,M,9,8,0,-0.7281302161119941,0,Website,-1.6506225722062344,3
C0291,1,James,Bryant,2053-07-06,M,9,25,0,-0.7281302161119941,0,Agency,-1.4277294582832032,3
C0292,1,Karen,Watson,2045-12-02,F,9,8,0,-1.4357397555794327,0,Agency,-1.2296022459071754,3
C0293,1,Ruth,Collins,1993-07-01,F,9,8,1,0.6870888628228828,0,Website,0.05822463453700514,1
C0294,1,Nicholas,Reyes,1963-07-17,M,9,25,0,-0.020520676644555657,1,Website,0.8012016809471093,1
C0295,1,Roger,Harris,2067-09-07,M,7,46,0,-0.020520676644555657,0,Agency,-1.7744520799412518,3
C0296,1,Mark,Young,1984-04-06,M,2,22,0,-1.4357397555794327,1,Client,0.2811177484600364,0
C0297,1,Julia,Murray,1972-11-19,F,8,51,1,1.3946984022903213,0,Agency,0.5783085670240781,1
C0298,1,Sarah,Patterson,2072-11-10,F,9,37,0,-0.020520676644555657,0,Website,-1.898281587676269,3
C0299,1,Barbara,Davis,1977-05-03,F,8,51,0,1.3946984022903213,0,Agency,0.4544790592890607,1
C0300,1,Zachary,Peterson,2059-04-11,M,2,0,0,1.3946984022903213,1,Website,-1.576324867565224,2
C0301,1,Lisa,Alexander,2059-03-02,F,9,50,0,0.6870888628228828,0,Agency,-1.576324867565224,2
C0302,1,Maria,Edwards,1976-07-25,F,9,48,1,-1.4357397555794327,0,Agency,0.47924496083606416,0
C0303,1,Betty,Owens,2057-07-10,F,9,50,1,1.3946984022903213,1,Website,-1.526793064471217,2
C0304,1,Patrick,Morris,1959-12-22,M,9,8,1,-1.4357397555794327,0,Agency,0.9002652871351232,0
C0305,1,Emily,Kim,1995-11-22,F,9,1,0,-1.4357397555794327,0,Website,0.008692831442998197,0
C0306,1,Samuel,Foster,1988-04-05,M,9,8,0,-1.4357397555794327,0,Client,0.1820541422720225,0
C0307,1,Samuel,Freeman,1992-10-13,M,9,8,0,1.3946984022903213,1,Client,0.08299053608400861,1
C0308,1,Catherine,Roberts,2072-10-10,F,1,13,1,0.6870888628228828,1,Agency,-1.898281587676269,2
C0309,1,Stephanie,Cox,1957-10-15,F,9,53,0,0.6870888628228828,0,Agency,0.9497970902291302,1
C0310,1,Edward,Weaver,1992-05-02,M,8,31,0,-0.020520676644555657,0,Website,0.08299053608400861,1
C0311,1,Justin,Anderson,2052-03-09,M,9,15,0,-0.7281302161119941,0,Website,-1.4029635567361998,3
C0312,1,Zachary,Cooper,1941-01-14,M,9,25,0,-0.020520676644555657,1,Website,1.3460515149811858,1
C0313,0,Stratos,Co,2074-04-12,M,9,8,0,-1.4357397555794327,0,Agency,-1.9478133907702762,3
C0314,1,Andrew,Jones,1982-08-23,M,9,53,1,0.6870888628228828,0,Agency,0.33064955155404335,1
C0315,1,Michael,Phillips,1987-03-18,M,6,2,1,1.3946984022903213,0,Website,0.20682004381902597,1
C0316,1,Brandon,Martin,1997-04-14,M,8,43,1,0.6870888628228828,1,Website,-0.04083897165100875,1
C0317,1,Amber,Hansen,1999-11-17,F,9,8,1,-0.7281302161119941,1,Website,-0.09037077474501569,0
C0318,1,Amy,Peterson,1974-03-22,F,5,4,0,1.3946984022903213,0,Website,0.5287767639300711,1
C0319,0,Zynex,Co,1995-11-12,F,9,47,0,1.3946984022903213,1,Website,0.008692831442998197,1
C0320,1,Tyler,Cox,1984-12-01,M,9,47,0,-0.020520676644555657,1,Client,0.2811177484600364,1
C0321,1,Jesse,Cook,1992-01-12,M,9,8,1,-0.7281302161119941,0,Agency,0.08299053608400861,0
C0322,1,Deborah,Moore,1996-12-25,F,9,8,0,-0.7281302161119941,1,Website,-0.016073070104005275,0
C0323,1,Samantha,Hayes,1975-09-16,F,9,8,1,-0.7281302161119941,1,Website,0.5040108623830677,0
C0324,1,Raymond,Parker,1993-06-14,M,9,53,0,0.6870888628228828,0,Website,0.05822463453700514,1
C0325,1,Maria,Flores,1983-02-24,F,9,8,0,1.3946984022903213,1,Agency,0.3058836500070399,1
C0326,1,Daniel,Reed,2058-05-10,M,9,37,1,0.6870888628228828,1,Agency,-1.5515589660182205,2
C0327,1,Elizabeth,Ward,2061-07-09,F,8,43,0,-1.4357397555794327,0,Agency,-1.625856670659231,3
C0328,1,William,Young,1946-10-22,M,9,8,0,-1.4357397555794327,1,Client,1.2222220072461683,0
C0329,1,Diane,Morales,1998-10-05,F,5,17,0,-0.020520676644555657,0,Agency,-0.06560487319801223,1
C0330,1,Christian,Richardson,1975-06-21,M,9,8,0,-1.4357397555794327,0,Website,0.5040108623830677,0
C0331,1,Ann,Martin,1984-05-23,F,9,8,1,-0.020520676644555657,0,Agency,0.2811177484600364,1
C0332,1,Christopher,Price,1989-12-15,M,9,47,1,-0.020520676644555657,0,Website,0.15728824072501904,1
C0333,1,Helen,Hall,1955-12-23,F,8,51,0,-0.020520676644555657,0,Website,0.9993288933231371,1
C0334,1,Andrew,Roberts,2050-08-01,M,9,1,1,-0.020520676644555657,0,Agency,-1.3534317536421927,3
C0335,1,Charles,Morris,1975-12-24,M,9,1,0,0.6870888628228828,0,Website,0.5040108623830677,1
C0336,1,Karen,Price,1971-11-17,F,9,8,1,1.3946984022903213,0,Agency,0.6030744685710815,1
C0337,1,Nathan,Alexander,1942-01-27,M,9,1,0,-0.020520676644555657,1,Website,1.3212856134341822,1
C0338,1,Patrick,Flores,1943-05-28,M,9,8,0,1.3946984022903213,1,Website,1.2965197118871787,1
C0339,1,Keith,King,2063-10-05,M,9,48,1,1.3946984022903213,0,Agency,-1.6753884737532379,2
C0340,1,Daniel,Garcia,1940-11-25,M,9,8,1,-0.7281302161119941,0,Agency,1.3708174165281892,0
C0341,1,Carl,Chavez,1982-11-10,M,9,8,1,0.6870888628228828,0,Agency,0.33064955155404335,1
C0342,1,Kevin,Hughes,1974-08-15,M,9,8,1,-0.7281302161119941,0,Client,0.5287767639300711,0
C0343,1,Joyce,Thompson,1952-06-17,F,9,8,0,-0.7281302161119941,0,Website,1.0736265979641475,0
C0344,1,Joshua,Jackson,1997-05-13,M,2,5,0,-0.7281302161119941,1,Website,-0.04083897165100875,0
C0345,1,Stephanie,Hall,1969-09-15,F,9,27,0,0.6870888628228828,1,Website,0.6526062716650884,1
C0346,1,Amy,Nelson,2063-06-02,F,9,8,0,1.3946984022903213,0,Agency,-1.6753884737532379,2
C0347,1,Mark,Reyes,1992-05-24,M,9,53,0,-0.020520676644555657,1,Website,0.08299053608400861,1
C0348,1,Jack,Pierce,1982-02-13,M,9,11,1,1.3946984022903213,1,Agency,0.33064955155404335,1
C0349,1,Paul,Jackson,1975-06-26,M,9,1,0,-0.7281302161119941,1,Agency,0.5040108623830677,0
C0350,1,Richard,Jones,1992-12-11,M,9,1,0,-0.7281302161119941,0,Agency,0.08299053608400861,0
C0351,1,Michelle,Watson,1961-12-27,F,9,37,0,1.3946984022903213,0,Agency,0.8507334840411163,1
C0352,1,Judith,Williams,1977-06-22,F,9,25,1,-0.020520676644555657,0,Agency,0.4544790592890607,1
C0353,1,Anna,Murray,1964-04-24,F,9,1,0,-0.7281302161119941,0,Agency,0.7764357794001059,0
C0354,1,Kimberly,Turner,1998-10-23,F,9,8,0,0.6870888628228828,0,Website,-0.06560487319801223,1
C0355,1,Henry,Alexander,1951-10-16,M,6,2,1,-1.4357397555794327,0,Website,1.098392499511151,0
C0356,1,Andrea,Kim,1976-06-06,F,9,15,0,-0.020520676644555657,0,Website,0.47924496083606416,1
C0357,1,Danielle,Griffin,1988-04-09,F,9,8,0,-0.020520676644555657,0,Website,0.1820541422720225,1
C0358,1,Katherine,Griffin,1978-09-26,F,0,26,0,-0.020520676644555657,1,Agency,0.4297131577420572,1
C0359,1,Julie,Cooper,2051-03-10,F,9,8,1,-1.4357397555794327,0,Agency,-1.3781976551891963,3
C0360,1,Laura,Baker,2048-09-09,F,9,48,0,-0.7281302161119941,1,Agency,-1.3038999505481859,3
C0361,1,Nicholas,Miller,2058-09-08,M,8,12,0,-1.4357397555794327,1,Website,-1.5515589660182205,3
C0362,1,Betty,Moore,2000-09-06,F,9,48,0,0.6870888628228828,0,Website,-0.11513667629201917,1
C0363,1,Christine,Edwards,1959-01-25,F,9,48,1,-0.7281302161119941,0,Client,0.9002652871351232,0
C0364,1,George,Gray,2044-03-02,M,9,47,0,-0.7281302161119941,0,Website,-1.204836344360172,3
C0365,1,Brandon,Morales,2062-02-11,M,9,11,1,1.3946984022903213,0,Agency,-1.6506225722062344,2
C0366,1,Keith,Long,1983-04-26,M,9,8,0,0.6870888628228828,0,Website,0.3058836500070399,1
C0367,1,Samuel,Collins,1964-11-25,M,9,8,1,0.6870888628228828,0,Agency,0.7764357794001059,1
C0368,1,Betty,Scott,1992-08-11,F,9,8,0,0.6870888628228828,1,Agency,0.08299053608400861,1
C0369,1,Helen,Murray,2054-10-01,F,9,48,0,-0.7281302161119941,1,Agency,-1.4524953598302066,3
C0370,1,Michelle,Brooks,1957-09-23,F,7,21,0,-1.4357397555794327,0,Website,0.9497970902291302,0
C0371,1,Ryan,Moore,1970-03-15,M,1,52,1,-0.020520676644555657,0,Agency,0.627840370118085,1
C0372,1,Teresa,Nelson,1952-04-22,F,1,13,1,-1.4357397555794327,0,Agency,1.0736265979641475,0
C0373,1,Karen,Morales,1993-01-27,F,9,15,0,-0.7281302161119941,0,Agency,0.05822463453700514,0
C0374,1,Madison,Hughes,1993-11-07,F,0,26,1,0.6870888628228828,1,Agency,0.05822463453700514,1
C0375,1,Kyle,Thompson,1968-07-15,M,9,8,1,0.6870888628228828,0,Website,0.677372173212092,1
C0376,1,Shirley,Smith,1953-04-19,F,9,8,0,-0.020520676644555657,0,Website,1.048860696417144,1
C0377,1,Charles,Patterson,1998-05-14,M,9,53,0,0.6870888628228828,0,Website,-0.06560487319801223,1
C0378,1,Heather,Anderson,1957-11-28,F,9,8,1,-0.020520676644555657,1,Website,0.9497970902291302,1
C0379,0,Optima,Co,1977-04-22,M,9,8,1,-0.7281302161119941,1,Client,0.4544790592890607,0
C0380,1,Evelyn,Chavez,1973-09-13,F,9,8,0,-0.020520676644555657,1,Website,0.5535426654770745,1
C0381,1,David,Gray,2061-01-08,M,9,8,0,1.3946984022903213,1,Agency,-1.625856670659231,2
C0382,1,Nicholas,Garcia,2075-08-08,M,9,8,1,-1.4357397555794327,1,Agency,-1.9725792923172796,3
C0383,0,Novex,Co,1985-11-09,F,6,23,1,-0.020520676644555657,0,Agency,0.2563518469130329,1
C0384,1,Amy,Stewart,1944-03-22,F,9,8,0,-0.020520676644555657,1,Website,1.2717538103401753,1
C0385,1,Douglas,Owens,2069-01-12,M,8,31,1,0.6870888628228828,0,Website,-1.8239838830352588,2
C0386,1,Carol,Stewart,1976-03-25,F,9,11,0,-0.7281302161119941,0,Client,0.47924496083606416,0
C0387,1,Jessica,Owens,1974-07-18,F,9,8,0,-0.7281302161119941,1,Website,0.5287767639300711,0
C0388,1,Zachary,Cox,1995-09-24,M,9,8,0,0.6870888628228828,0,Agency,0.008692831442998197,1
C0389,1,Ronald,Stone,1954-11-18,M,9,11,0,-0.020520676644555657,0,Website,1.0240947948701407,1
C0390,1,Steven,Griffin,1942-04-23,M,2,40,1,-0.7281302161119941,0,Website,1.3212856134341822,0
C0391,1,Heather,Long,2066-11-12,F,9,8,0,1.3946984022903213,0,Agency,-1.7496861783942483,2
C0392,1,Katherine,Adams,1977-06-14,F,9,1,0,-0.7281302161119941,1,Website,0.4544790592890607,0
C0393,1,Nicole,Allen,1988-06-08,F,9,1,0,0.6870888628228828,0,Agency,0.1820541422720225,1
C0394,1,Shirley,Foster,1954-11-24,F,9,11,0,-0.020520676644555657,1,Website,1.0240947948701407,1
C0395,1,Deborah,Chavez,1959-01-17,F,9,14,0,-1.4357397555794327,0,Website,0.9002652871351232,0
C0396,1,Charles,Allen,2000-04-17,M,9,25,0,1.3946984022903213,0,Agency,-0.11513667629201917,1
C0397,1,Hannah,Williams,2000-09-18,F,9,8,0,1.3946984022903213,0,Website,-0.11513667629201917,1
C0398,1,Jennifer,Alexander,1948-12-22,F,9,47,0,-1.4357397555794327,1,Agency,1.1726902041521614,0
C0399,1,Albert,Kim,1984-06-09,M,9,8,0,0.6870888628228828,0,Agency,0.2811177484600364,1
C0400,1,Brandon,Anderson,1959-11-25,M,9,8,0,0.6870888628228828,0,Agency,0.9002652871351232,1
C0401,1,Brian,Anderson,1969-07-21,M,9,1,0,1.3946984022903213,1,Website,0.6526062716650884,1
C0402,1,Brenda,Garcia,1941-02-22,F,9,15,0,1.3946984022903213,0,Website,1.3460515149811858,1
C0403,1,Jennifer,Adams,1963-03-25,F,0,26,0,-1.4357397555794327,0,Website,0.8012016809471093,0
C0404,1,Sara,Cook,1976-12-05,F,4,28,1,-1.4357397555794327,0,Client,0.47924496083606416,0
C0405,0,Horizon,Co,1969-12-25,M,9,11,0,-1.4357397555794327,0,Agency,0.6526062716650884,0
C0406,1,Christine,Brown,1960-05-26,F,9,11,0,-0.020520676644555657,0,Website,0.8754993855881197,1
C0407,1,Lisa,Freeman,1982-04-23,F,9,8,0,-0.7281302161119941,0,Client,0.33064955155404335,0
C0408,1,Tyler,Rogers,1977-02-03,M,9,8,0,-0.020520676644555657,0,Website,0.4544790592890607,1
C0409,1,Timothy,Reyes,1972-09-18,M,9,25,0,-1.4357397555794327,1,Website,0.5783085670240781,0
C0410,1,Diane,Johnson,1982-07-13,F,7,42,0,1.3946984022903213,1,Agency,0.33064955155404335,1
C0411,1,Amanda,Moore,1983-05-09,F,9,8,0,-0.7281302161119941,0,Website,0.3058836500070399,0
C0412,1,Karen,Richardson,1984-04-24,F,8,43,0,1.3946984022903213,0,Website,0.2811177484600364,1
C0413,1,Brandon,Smith,2040-07-11,M,2,5,0,-0.020520676644555657,0,Website,-1.105772738172158,3
C0414,1,Brandon,Reed,2062-12-07,M,9,8,0,0.6870888628228828,0,Website,-1.6506225722062344,2
C0415,1,Grace,Turner,1980-07-09,F,9,25,0,1.3946984022903213,1,Agency,0.3801813546480503,1
C0416,0,Bravada,Co,1981-07-28,M,5,30,1,1.3946984022903213,1,Client,0.35541545310104683,1
C0417,1,Peter,Collins,2047-12-03,M,9,48,0,-0.7281302161119941,0,Website,-1.2791340490011824,3
C0418,1,Douglas,Howard,1996-08-20,M,9,1,0,1.3946984022903213,0,Agency,-0.016073070104005275,1
C0419,1,Jack,Hansen,2062-11-03,M,9,53,0,-0.020520676644555657,1,Agency,-1.6506225722062344,3
C0420,1,Debra,Reyes,1994-01-04,F,9,8,0,1.3946984022903213,0,Agency,0.03345873299000167,1
C0421,1,Zachary,Cox,1975-08-25,M,5,17,1,1.3946984022903213,1,Website,0.5040108623830677,1
C0422,0,Telnox,Co,1973-11-13,F,9,8,0,-1.4357397555794327,1,Client,0.5535426654770745,0
C0423,1,Rachel,Sanders,1950-04-17,F,9,8,0,-1.4357397555794327,0,Client,1.1231584010581543,0
C0424,1,Sarah,Stewart,1998-12-04,F,9,14,0,-1.4357397555794327,0,Website,-0.06560487319801223,0
C0425,1,Gerald,Wright,2065-03-11,M,9,25,0,-0.7281302161119941,0,Agency,-1.724920276847245,3
C0426,1,Julie,Brown,2053-10-07,F,9,37,0,0.6870888628228828,1,Client,-1.4277294582832032,2
C0427,1,Sarah,Peterson,1994-09-06,F,9,8,0,0.6870888628228828,1,Website,0.03345873299000167,1
C0428,1,Gloria,Rogers,1962-07-20,F,9,37,0,-0.020520676644555657,0,Agency,0.8259675824941127,1
C0429,1,Danielle,Stone,1995-11-05,F,9,8,0,-0.020520676644555657,1,Website,0.008692831442998197,1
C0430,1,Roger,Wood,2074-10-05,M,9,25,0,-0.7281302161119941,0,Agency,-1.9478133907702762,3
C0431,1,Austin,King,2069-05-05,M,9,8,0,1.3946984022903213,1,Website,-1.8239838830352588,2
C0432,0,Grandis,Co,1995-02-17,M,9,8,0,1.3946984022903213,0,Agency,0.008692831442998197,1
C0433,1,Ruth,Hughes,2069-03-03,F,9,8,1,-0.7281302161119941,1,Website,-1.8239838830352588,3
C0434,1,Amanda,Sanders,1964-12-25,F,7,46,0,1.3946984022903213,0,Website,0.7764357794001059,1
C0435,1,Sara,Richardson,1966-01-25,F,0,26,0,1.3946984022903213,1,Website,0.7269039763060989,1
C0436,1,Brandon,Jones,2072-05-12,M,9,11,0,-0.7281302161119941,1,Client,-1.898281587676269,3
C0437,1,Danielle,James,1990-10-05,F,9,47,0,-1.4357397555794327,0,Website,0.13252233917801556,0
C0438,1,Gregory,Collins,1982-10-09,M,9,15,1,-1.4357397555794327,1,Client,0.33064955155404335,0
C0439,1,Larry,Thompson,2056-03-08,M,9,50,0,-0.7281302161119941,0,Agency,-1.5020271629242137,3
C0440,1,Lawrence,Parker,1960-07-13,M,9,8,1,-1.4357397555794327,0,Agency,0.8754993855881197,0
C0441,1,Joan,Foster,1980-10-01,F,7,21,1,-1.4357397555794327,0,Agency,0.3801813546480503,0
C0442,1,Sarah,Hansen,1975-04-14,F,9,11,0,-0.020520676644555657,1,Website,0.5040108623830677,1
C0443,1,Noah,Foster,1950-06-22,M,3,9,0,-1.4357397555794327,1,Agency,1.1231584010581543,0
C0444,1,Jennifer,Martin,1941-03-15,F,9,8,0,-0.7281302161119941,0,Website,1.3460515149811858,0
C0445,1,Michelle,Evans,1995-11-12,F,9,8,0,-0.7281302161119941,1,Website,0.008692831442998197,0
C0446,1,Douglas,Thomas,2055-02-01,M,9,11,0,-0.7281302161119941,0,Website,-1.47726126137721,3
C0447,1,Patricia,Johnson,1956-06-27,F,9,27,0,-0.7281302161119941,0,Website,0.9745629917761336,0
C0448,1,Mark,White,1980-06-10,M,9,25,1,-0.7281302161119941,0,Agency,0.3801813546480503,0
C0449,1,Jordan,King,1972-06-24,M,9,37,1,-0.7281302161119941,0,Agency,0.5783085670240781,0
C0450,1,Matthew,Jackson,1992-02-19,M,6,33,0,-0.020520676644555657,0,Website,0.08299053608400861,1
C0451,1,Larry,Anderson,1985-09-20,M,2,0,1,1.3946984022903213,1,Client,0.2563518469130329,1
C0452,1,Brandon,Adams,1967-10-17,M,9,53,0,-0.020520676644555657,0,Website,0.7021380747590954,1
C0453,1,Carl,Wood,1993-04-16,M,8,43,1,-1.4357397555794327,0,Website,0.05822463453700514,0
C0454,0,Altira,Co,2061-04-01,F,9,25,1,0.6870888628228828,0,Agency,-1.625856670659231,2
C0455,1,Karen,Williams,2063-02-01,F,9,8,0,-1.4357397555794327,0,Agency,-1.6753884737532379,3
C0456,1,Virginia,Brooks,1995-11-18,F,9,37,0,-0.020520676644555657,1,Website,0.008692831442998197,1
C0457,1,Kenneth,Hansen,1980-07-19,M,8,51,1,-1.4357397555794327,0,Agency,0.3801813546480503,0
C0458,1,Thomas,Turner,1995-07-04,M,9,37,1,-1.4357397555794327,0,Agency,0.008692831442998197,0
C0459,1,Steven,Johnson,1955-03-23,M,9,8,0,-0.020520676644555657,0,Agency,0.9993288933231371,1
C0460,1,Amanda,Cox,1992-12-25,F,9,50,0,-1.4357397555794327,0,Website,0.08299053608400861,0
C0461,1,Jonathan,Peterson,1960-02-16,M,9,1,0,-1.4357397555794327,0,Agency,0.8754993855881197,0
C0462,1,Eric,White,1943-10-22,M,0,49,0,-0.7281302161119941,0,Agency,1.2965197118871787,0
C0463,1,Nicholas,Garcia,1970-06-13,M,9,8,0,1.3946984022903213,0,Client,0.627840370118085,1
C0464,1,Gregory,Turner,2074-12-11,M,9,14,0,1.3946984022903213,0,Website,-1.9478133907702762,2
C0465,1,George,Carter,2049-09-02,M,9,8,0,-0.020520676644555657,0,Website,-1.3286658520951893,3
C0466,1,Patricia,Cox,1988-05-19,F,9,50,1,-0.7281302161119941,0,Website,0.1820541422720225,0
C0467,1,Rebecca,Chavez,2052-04-05,F,9,35,0,-1.4357397555794327,1,Agency,-1.4029635567361998,3
C0468,1,Raymond,Smith,1952-11-13,M,6,19,1,-0.020520676644555657,1,Website,1.0736265979641475,1
C0469,1,Adam,Foster,1997-03-23,M,9,8,0,-0.7281302161119941,0,Website,-0.04083897165100875,0
C0470,1,Joan,Anderson,1963-02-17,F,9,37,0,-1.4357397555794327,0,Agency,0.8012016809471093,0
C0471,1,Gary,Collins,1984-06-26,M,9,48,1,-0.020520676644555657,0,Agency,0.2811177484600364,1
C0472,1,Edward,Moore,2051-10-04,M,9,8,0,0.6870888628228828,0,Website,-1.3781976551891963,2
C0473,1,Sharon,Price,1981-08-09,F,9,8,0,-0.020520676644555657,0,Agency,0.35541545310104683,1
C0474,1,Gregory,Young,1995-12-08,M,9,25,0,-1.4357397555794327,0,Website,0.008692831442998197,0
C0475,1,William,Brooks,1946-08-18,M,1,52,1,-0.7281302161119941,1,Agency,1.2222220072461683,0
C0476,1,Steven,Johnson,1997-04-05,M,9,14,0,-0.020520676644555657,0,Agency,-0.04083897165100875,1
C0477,1,Jesse,Stone,1984-02-01,M,9,8,1,0.6870888628228828,1,Website,0.2811177484600364,1
C0478,1,Ashley,Garcia,2040-08-02,F,9,35,1,0.6870888628228828,0,Website,-1.105772738172158,2
C0479,1,Virginia,Wright,1978-04-06,F,9,8,0,-0.7281302161119941,1,Agency,0.4297131577420572,0
C0480,1,Scott,Bryant,1974-09-16,M,9,8,0,0.6870888628228828,1,Website,0.5287767639300711,1
C0481,1,Sean,Williams,1976-12-12,M,9,1,0,-0.020520676644555657,0,Agency,0.47924496083606416,1
C0482,1,Deborah,Brown,1980-10-08,F,9,27,1,-0.020520676644555657,1,Agency,0.3801813546480503,1
C0483,1,Kevin,Jackson,1985-11-08,M,9,1,1,-1.4357397555794327,0,Website,0.2563518469130329,0
C0484,1,Janet,Wright,1989-04-19,F,9,47,1,-0.020520676644555657,0,Website,0.15728824072501904,1
C0485,1,Julia,Morales,1991-10-07,F,9,1,0,-0.7281302161119941,0,Website,0.10775643763101209,0
C0486,1,Billy,Carter,1999-09-16,M,9,8,1,-0.7281302161119941,1,Website,-0.09037077474501569,0
C0487,1,Jessica,Williams,1991-10-23,F,9,53,0,1.3946984022903213,0,Website,0.10775643763101209,1
